0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.0,0.0,0.0,83.0,14.0,-65.0
0.0,1.0,-2.0,0.0,0.0,0.0,83.0,14.0,-65.0
0.0,1.0,-1.0,0.0,0.0,1.0,83.0,14.0,-64.0
0.0,0.0,-1.0,0.0,0.0,0.0,83.0,14.0,-64.0
-1.0,1.0,0.0,0.0,-1.0,1.0,83.0,13.0,-63.0
-1.0,-1.0,1.0,0.0,0.0,0.0,83.0,13.0,-63.0
-1.0,-1.0,1.0,0.0,0.0,0.0,83.0,13.0,-63.0
-1.0,-1.0,1.0,0.0,-1.0,1.0,83.0,12.0,-62.0
-1.0,-1.0,0.0,0.0,0.0,0.0,83.0,12.0,-62.0
-1.0,-2.0,0.0,0.0,0.0,0.0,83.0,12.0,-62.0
-1.0,-2.0,1.0,0.0,0.0,1.0,83.0,12.0,-61.0
-1.0,-3.0,1.0,0.0,-1.0,0.0,83.0,11.0,-61.0
-1.0,-2.0,2.0,0.0,0.0,0.0,83.0,11.0,-61.0
0.0,0.0,0.0,0.0,0.0,0.0,83.0,11.0,-61.0
-1.0,-3.0,2.0,0.0,0.0,1.0,83.0,11.0,-60.0
-1.0,-2.0,1.0,-1.0,0.0,0.0,82.0,11.0,-60.0
-1.0,-2.0,2.0,0.0,0.0,0.0,82.0,11.0,-60.0
-1.0,-2.0,2.0,-1.0,0.0,1.0,81.0,11.0,-59.0
-1.0,-2.0,1.0,0.0,0.0,0.0,81.0,11.0,-59.0
-1.0,-1.0,2.0,-1.0,0.0,0.0,80.0,11.0,-59.0
0.0,-2.0,1.0,0.0,0.0,1.0,80.0,11.0,-58.0
-1.0,0.0,1.0,-1.0,0.0,0.0,79.0,11.0,-58.0
-1.0,-1.0,0.0,0.0,0.0,0.0,79.0,11.0,-58.0
0.0,-1.0,1.0,-1.0,0.0,0.0,78.0,11.0,-58.0
-1.0,-1.0,1.0,-1.0,0.0,0.0,77.0,11.0,-58.0
0.0,0.0,0.0,0.0,0.0,0.0,77.0,11.0,-58.0
-1.0,-1.0,0.0,0.0,1.0,1.0,77.0,12.0,-57.0
0.0,-2.0,1.0,-1.0,0.0,0.0,76.0,12.0,-57.0
0.0,-2.0,2.0,0.0,0.0,0.0,76.0,12.0,-57.0
-1.0,-1.0,0.0,-1.0,0.0,1.0,75.0,12.0,-56.0
-1.0,-1.0,0.0,0.0,1.0,0.0,75.0,13.0,-56.0
0.0,-1.0,0.0,-1.0,0.0,0.0,74.0,13.0,-56.0
0.0,1.0,0.0,0.0,0.0,1.0,74.0,13.0,-55.0
-1.0,1.0,0.0,-1.0,1.0,0.0,73.0,14.0,-55.0
0.0,1.0,0.0,-1.0,0.0,0.0,72.0,14.0,-55.0
0.0,2.0,1.0,0.0,0.0,0.0,72.0,14.0,-55.0
0.0,3.0,0.0,-1.0,0.0,1.0,71.0,14.0,-54.0
-1.0,3.0,1.0,0.0,1.0,0.0,71.0,15.0,-54.0
0.0,0.0,0.0,0.0,0.0,0.0,71.0,15.0,-54.0
0.0,4.0,2.0,-1.0,0.0,0.0,70.0,15.0,-54.0
-1.0,4.0,2.0,0.0,0.0,0.0,70.0,15.0,-54.0
0.0,5.0,2.0,0.0,0.0,0.0,70.0,15.0,-54.0
0.0,4.0,4.0,-1.0,1.0,0.0,69.0,16.0,-54.0
0.0,4.0,3.0,0.0,0.0,0.0,69.0,16.0,-54.0
-1.0,4.0,4.0,0.0,0.0,0.0,69.0,16.0,-54.0
-1.0,4.0,4.0,0.0,1.0,0.0,69.0,17.0,-54.0
0.0,3.0,3.0,0.0,0.0,0.0,69.0,17.0,-54.0
-1.0,2.0,3.0,0.0,0.0,0.0,69.0,17.0,-54.0
-1.0,2.0,4.0,0.0,1.0,0.0,69.0,18.0,-54.0
0.0,0.0,4.0,0.0,0.0,-1.0,69.0,18.0,-55.0
-2.0,0.0,3.0,0.0,1.0,0.0,69.0,19.0,-55.0
0.0,0.0,0.0,0.0,0.0,0.0,69.0,19.0,-55.0
-1.0,0.0,3.0,0.0,1.0,0.0,69.0,20.0,-55.0
0.0,0.0,2.0,1.0,0.0,0.0,70.0,20.0,-55.0
0.0,1.0,3.0,0.0,1.0,-1.0,70.0,21.0,-56.0
