index,acc1,acc2,acc3,gro1,gro2,gro3,mag1,mag2,mag3,label
54031,879,116,-506,-1,1,0,5377,2388,-3426,still
54032,879,115,-506,-1,1,0,5377,2388,-3426,still
54033,879,115,-506,-1,1,1,5377,2388,-3426,still
54034,880,115,-506,-1,1,1,5377,2388,-3426,still
54035,880,116,-506,-1,1,1,5377,2388,-3426,still
54036,880,116,-506,-1,1,1,5377,2388,-3426,still
54037,880,116,-505,-1,1,1,5306,2423,-3426,still
54038,880,116,-505,-1,1,1,5306,2423,-3426,still
54039,881,116,-505,-1,1,1,5306,2423,-3426,still
54040,881,116,-505,-1,1,1,5306,2423,-3426,still
54041,881,115,-504,-1,1,1,5306,2423,-3426,still
54042,881,115,-504,-1,1,1,5306,2423,-3426,still
54043,881,115,-504,-1,1,1,5306,2423,-3426,still
54044,881,115,-504,-1,2,0,5306,2423,-3426,still
54045,881,115,-503,-1,2,0,5306,2423,-3426,still
54046,881,115,-503,-1,2,0,5306,2423,-3426,still
54047,881,116,-503,-1,2,0,5306,2423,-3426,still
54048,881,116,-503,-1,2,0,5412,2529,-3426,still
54049,882,117,-504,-1,2,0,5412,2529,-3426,still
54050,882,117,-504,-1,2,0,5412,2529,-3426,still
54051,882,117,-505,-1,2,0,5412,2529,-3426,still
54052,882,117,-506,-1,2,0,5412,2529,-3426,still
54053,882,117,-506,-1,2,0,5412,2529,-3426,still
54054,882,117,-506,-1,2,0,5412,2529,-3426,still
54055,883,117,-506,-1,2,0,5412,2529,-3426,still
54056,883,117,-506,-1,2,0,5412,2529,-3426,still
54057,883,117,-506,-1,2,0,5412,2529,-3426,still
54058,882,117,-505,-1,1,0,5412,2529,-3426,still
54059,882,116,-505,-1,1,0,5465,2441,-3477,still
54060,882,116,-504,-1,1,0,5465,2441,-3477,still
54061,883,117,-504,-1,1,0,5465,2441,-3477,still
54062,883,117,-504,-1,1,0,5465,2441,-3477,still
54063,883,117,-503,-1,1,0,5465,2441,-3477,still
54064,883,117,-504,-1,1,0,5465,2441,-3477,still
54065,883,117,-504,-1,1,0,5465,2441,-3477,still
54066,883,117,-504,-1,1,0,5465,2441,-3477,still
54067,883,117,-504,-1,1,0,5465,2441,-3477,still
54068,883,117,-504,-1,1,0,5465,2441,-3477,still
54069,882,117,-505,-1,1,0,5465,2441,-3477,still
54070,882,117,-505,-1,1,0,5201,2494,-3528,still
54071,881,117,-505,-1,1,0,5201,2494,-3528,still
54072,881,117,-505,-1,1,0,5201,2494,-3528,still
54073,881,117,-505,-1,1,0,5201,2494,-3528,still
54074,881,117,-505,-1,1,0,5201,2494,-3528,still
54075,880,117,-505,-1,1,0,5201,2494,-3528,still
54076,879,117,-505,-1,1,0,5201,2494,-3528,still
54077,879,117,-505,-1,1,0,5201,2494,-3528,still
54078,879,117,-505,-1,1,0,5201,2494,-3528,still
54079,879,116,-505,-1,1,0,5201,2494,-3528,still
54080,879,116,-505,-1,1,0,5201,2494,-3528,still
54081,879,116,-505,-1,1,0,5271,2565,-3426,still
54082,879,115,-505,-1,1,0,5271,2565,-3426,still
54083,879,116,-504,-1,1,0,5271,2565,-3426,still
54084,879,116,-505,-1,1,0,5271,2565,-3426,still
54085,879,117,-505,-1,1,0,5271,2565,-3426,still
54086,880,117,-506,-1,1,0,5271,2565,-3426,still
54087,880,117,-506,-1,1,0,5271,2565,-3426,still
54088,880,117,-506,-1,1,0,5271,2565,-3426,still
54089,880,117,-505,-1,1,0,5271,2565,-3426,still
54090,879,118,-505,-1,1,0,5271,2565,-3426,still
54091,879,118,-505,-1,2,0,5271,2565,-3426,still
54092,880,117,-505,-1,2,0,5271,2565,-3494,still
54093,880,117,-505,-1,2,0,5271,2565,-3494,still
54094,879,117,-504,-1,2,0,5271,2565,-3494,still
54095,879,116,-505,-1,2,0,5271,2565,-3494,still
54096,879,116,-505,-1,2,0,5271,2565,-3494,still
54097,879,116,-505,-2,2,0,5271,2565,-3494,still
54098,879,116,-505,-2,2,0,5271,2565,-3494,still
54099,879,116,-505,-2,2,0,5271,2565,-3494,still
54100,880,116,-505,-2,2,0,5271,2565,-3494,still
54101,880,116,-504,-2,2,0,5271,2565,-3494,still
54102,880,116,-504,-2,2,0,5271,2565,-3494,still
54103,879,116,-504,-2,2,0,5342,2353,-3358,still
54104,879,116,-504,-2,2,0,5342,2353,-3358,still
54105,879,116,-504,-2,2,0,5342,2353,-3358,still
54106,879,115,-504,-2,2,0,5342,2353,-3358,still
54107,879,115,-504,-2,2,0,5342,2353,-3358,still
54108,879,115,-504,-2,2,0,5342,2353,-3358,still
54109,879,115,-504,-2,2,0,5342,2353,-3358,still
54110,880,116,-504,-2,2,1,5342,2353,-3358,still
54111,880,116,-504,-2,2,1,5342,2353,-3358,still
54112,880,115,-504,-2,2,1,5342,2353,-3358,still
54113,880,115,-504,-2,2,1,5342,2353,-3358,still
54114,880,115,-504,-2,3,1,5342,2423,-3460,still
54115,881,116,-503,-2,3,1,5342,2423,-3460,still
54116,881,116,-504,-2,3,1,5342,2423,-3460,still
54117,880,116,-504,-2,3,1,5342,2423,-3460,still
54118,880,116,-504,-2,3,1,5342,2423,-3460,still
54119,881,116,-503,-2,3,1,5342,2423,-3460,still
54120,881,116,-504,-2,3,1,5342,2423,-3460,still
54121,881,115,-504,-2,3,1,5342,2423,-3460,still
54122,881,115,-505,-2,3,1,5342,2423,-3460,still
54123,881,115,-505,-2,2,1,5342,2423,-3460,still
54124,882,115,-505,-2,2,1,5342,2423,-3460,still
54125,882,116,-504,-2,2,1,5359,2476,-3511,still
54126,882,116,-503,-2,2,1,5359,2476,-3511,still
54127,881,117,-503,-1,2,1,5359,2476,-3511,still
54128,881,117,-503,-1,2,1,5359,2476,-3511,still
54129,881,117,-504,-1,2,1,5359,2476,-3511,still
54130,881,117,-504,-1,2,1,5359,2476,-3511,still
54131,881,117,-504,-1,2,1,5359,2476,-3511,still
54132,881,117,-503,-1,2,1,5359,2476,-3511,still
54133,881,117,-502,-1,2,1,5359,2476,-3511,still
54134,881,116,-501,-1,2,1,5359,2476,-3511,still
54135,881,116,-501,-1,2,1,5359,2476,-3511,still
54136,882,116,-500,-1,2,1,5500,2582,-3409,still
54137,881,115,-501,-1,2,1,5500,2582,-3409,still
54138,881,115,-501,-1,2,1,5500,2582,-3409,still
54139,881,115,-501,-1,2,1,5500,2582,-3409,still
54140,882,115,-502,-1,2,1,5500,2582,-3409,still
54141,882,115,-502,-1,2,1,5500,2582,-3409,still
54142,882,115,-502,-1,2,1,5500,2582,-3409,still
54143,882,115,-502,-1,1,1,5500,2582,-3409,still
54144,883,115,-503,-1,1,1,5500,2582,-3409,still
54145,883,115,-503,-1,1,1,5500,2582,-3409,still
54146,882,115,-503,-1,1,1,5500,2582,-3409,still
54147,882,115,-503,-1,1,1,5500,2582,-3409,still
54148,882,116,-503,-1,1,1,5500,2582,-3409,still
54149,882,116,-503,-1,1,1,5500,2582,-3409,still
54150,882,116,-504,-1,1,1,5500,2582,-3409,still
54151,882,116,-503,-1,1,1,5500,2582,-3409,still
54152,882,116,-502,-1,1,1,5500,2582,-3409,still
54153,882,116,-502,-1,1,1,5500,2582,-3409,still
54154,882,116,-501,-1,1,1,5500,2582,-3409,still
54155,882,116,-500,-1,1,1,5500,2582,-3409,still
54156,882,116,-500,-1,1,1,5500,2582,-3409,still
54157,882,115,-499,-1,1,0,5500,2582,-3409,still
54158,882,115,-499,-1,1,0,5500,2582,-3409,still
54159,882,115,-499,-1,1,0,5500,2582,-3409,still
54160,882,115,-499,-1,1,0,5500,2582,-3409,still
54161,883,116,-500,-1,0,0,5500,2582,-3409,still
54162,882,116,-500,-1,0,0,5500,2582,-3409,still
54163,883,115,-500,0,0,0,5500,2582,-3409,still
54164,883,115,-501,0,0,0,5500,2582,-3409,still
54165,883,115,-501,0,0,0,5500,2582,-3409,still
54166,883,115,-502,0,0,0,5500,2582,-3409,still
54167,883,115,-503,0,0,0,5500,2582,-3409,still
54168,883,116,-503,0,0,0,5500,2582,-3409,still
54169,883,116,-503,0,0,0,5500,2582,-3409,still
54170,883,115,-503,0,0,0,5500,2582,-3409,still
54171,883,115,-503,0,0,0,5500,2476,-3307,still
54172,883,116,-503,0,0,0,5500,2476,-3307,still
54173,883,116,-503,0,0,0,5500,2476,-3307,still
54174,882,116,-503,0,0,0,5500,2476,-3307,still
54175,882,116,-503,0,0,0,5500,2476,-3307,still
54176,883,116,-503,0,0,0,5500,2476,-3307,still
54177,883,116,-503,0,0,0,5500,2476,-3307,still
54178,883,116,-503,0,0,0,5500,2476,-3307,still
54179,883,117,-503,0,0,0,5500,2476,-3307,still
54180,883,117,-503,0,0,0,5500,2476,-3307,still
54181,883,117,-504,0,0,0,5500,2476,-3307,still
54182,883,117,-504,0,0,0,5095,2529,-3324,still
54183,883,118,-503,0,0,-1,5095,2529,-3324,still
54184,883,118,-503,0,-1,-1,5095,2529,-3324,still
54185,883,118,-503,0,-1,-1,5095,2529,-3324,still
54186,884,117,-503,0,-1,-1,5095,2529,-3324,still
54187,883,117,-502,0,-1,-1,5095,2529,-3324,still
54188,883,117,-502,0,-1,-1,5095,2529,-3324,still
54189,882,117,-502,0,-1,-1,5095,2529,-3324,still
54190,882,117,-502,0,-1,-1,5095,2529,-3324,still
54191,882,117,-502,0,-1,-1,5095,2529,-3324,still
54192,881,117,-503,0,-1,-1,5095,2529,-3324,still
54193,882,117,-503,0,-1,-1,5448,2529,-3358,still
54194,882,117,-503,0,-1,-1,5448,2529,-3358,still
54195,883,117,-504,0,-1,-1,5448,2529,-3358,still
54196,882,117,-504,0,-1,-1,5448,2529,-3358,still
54197,882,117,-503,0,-1,-1,5448,2529,-3358,still
54198,882,117,-503,0,-1,-1,5448,2529,-3358,still
54199,882,117,-503,0,-1,-1,5448,2529,-3358,still
54200,882,117,-503,0,-1,-1,5448,2529,-3358,still
54201,881,117,-503,0,-1,-1,5448,2529,-3358,still
54202,881,116,-503,0,-1,-1,5448,2529,-3358,still
54203,881,117,-504,0,-1,-1,5448,2529,-3358,still
54204,882,117,-504,0,-1,-1,5306,2388,-3289,still
54205,882,117,-504,0,-1,-1,5306,2388,-3289,still
54206,882,117,-504,0,-1,-1,5306,2388,-3289,still
54207,882,116,-504,0,0,-1,5306,2388,-3289,still
54208,882,116,-505,0,0,-1,5306,2388,-3289,still
54209,881,116,-505,0,0,-1,5306,2388,-3289,still
54210,881,116,-505,0,0,-1,5306,2388,-3289,still
54211,881,116,-505,0,0,-1,5306,2388,-3289,still
54212,881,116,-505,0,0,-1,5306,2388,-3289,still
54213,880,117,-504,0,0,-1,5306,2388,-3289,still
54214,880,117,-504,0,0,-1,5306,2388,-3289,still
54215,880,118,-504,0,0,-1,5254,2476,-3341,still
54216,879,118,-504,0,0,-1,5254,2476,-3341,still
54217,879,118,-504,0,0,-1,5254,2476,-3341,still
54218,879,118,-503,0,0,-1,5254,2476,-3341,still
54219,878,118,-503,0,0,-1,5254,2476,-3341,still
54220,879,118,-503,0,0,0,5254,2476,-3341,still
54221,879,118,-503,0,0,0,5254,2476,-3341,still
54222,879,117,-503,0,0,0,5254,2476,-3341,still
54223,879,117,-503,0,0,0,5254,2476,-3341,still
54224,879,117,-503,0,0,0,5254,2476,-3341,still
54225,879,116,-504,0,0,0,5254,2476,-3341,still
54226,879,116,-503,0,0,0,5377,2423,-3324,still
54227,879,116,-503,0,0,0,5377,2423,-3324,still
54228,879,116,-503,0,0,0,5377,2423,-3324,still
54229,879,117,-503,0,0,0,5377,2423,-3324,still
54230,880,117,-503,0,0,0,5377,2423,-3324,still
54231,880,117,-503,0,0,0,5377,2423,-3324,still
54232,880,117,-503,0,0,0,5377,2423,-3324,still
54233,880,117,-503,0,0,0,5377,2423,-3324,still
54234,881,117,-504,0,0,0,5377,2423,-3324,still
54235,881,118,-504,0,0,0,5377,2423,-3324,still
54236,881,118,-504,0,0,0,5377,2423,-3324,still
54237,881,117,-503,0,0,0,5377,2353,-3324,still
54238,882,117,-503,0,0,1,5377,2353,-3324,still
54239,882,117,-503,0,0,1,5377,2353,-3324,still
54240,882,117,-504,0,0,1,5377,2353,-3324,still
54241,882,117,-504,0,0,1,5377,2353,-3324,still
54242,881,117,-504,0,0,1,5377,2353,-3324,still
54243,881,116,-504,0,0,1,5377,2353,-3324,still
54244,881,115,-504,0,0,1,5377,2353,-3324,still
54245,881,115,-504,0,-1,1,5377,2353,-3324,still
54246,881,115,-505,0,-1,1,5377,2353,-3324,still
54247,880,115,-505,0,-1,1,5377,2353,-3324,still
54248,880,115,-505,0,-1,1,5306,2423,-3221,still
54249,880,115,-505,0,-1,1,5306,2423,-3221,still
54250,880,115,-505,0,-1,1,5306,2423,-3221,still
54251,880,115,-505,0,-1,1,5306,2423,-3221,still
54252,881,115,-505,0,-1,1,5306,2423,-3221,still
54253,881,115,-505,0,-1,1,5306,2423,-3221,still
54254,881,115,-504,0,-1,1,5306,2423,-3221,still
54255,880,115,-503,0,-1,1,5306,2423,-3221,still
54256,880,115,-504,0,-1,1,5306,2423,-3221,still
54257,880,115,-504,0,-1,1,5306,2423,-3221,still
54258,881,116,-504,0,-1,1,5306,2423,-3221,still
54259,881,116,-504,0,0,1,5412,2494,-3460,still
54260,881,115,-504,-1,0,1,5412,2494,-3460,still
54261,881,115,-504,-1,0,1,5412,2494,-3460,still
54262,881,115,-504,-1,0,1,5412,2494,-3460,still
54263,881,115,-505,-1,0,1,5412,2494,-3460,still
54264,881,115,-505,-1,0,0,5412,2494,-3460,still
54265,880,115,-505,-1,0,0,5412,2494,-3460,still
54266,880,114,-505,-1,0,0,5412,2494,-3460,still
54267,880,114,-505,-1,0,0,5412,2494,-3460,still
54268,879,114,-505,-1,0,0,5412,2494,-3460,still
54269,880,114,-506,-1,0,0,5412,2494,-3460,still
54270,880,114,-506,-1,0,0,5430,2476,-3460,still
54271,880,114,-506,0,0,0,5430,2476,-3375,still
54272,880,114,-506,0,0,0,5430,2476,-3375,still
54273,880,114,-506,0,0,0,5430,2476,-3375,still
54274,881,114,-506,0,0,0,5430,2476,-3375,still
54275,880,113,-505,0,0,0,5430,2476,-3375,still
54276,880,114,-505,0,0,0,5430,2476,-3375,still
54277,880,115,-504,0,0,0,5430,2476,-3375,still
54278,879,115,-504,0,0,0,5430,2476,-3375,still
54279,879,115,-504,0,0,0,5430,2476,-3375,still
54280,880,115,-504,0,0,0,5430,2476,-3375,still
54281,880,114,-505,0,0,0,5430,2476,-3375,still
54282,880,114,-505,0,0,0,5518,2423,-3426,still
54283,880,114,-506,-1,0,0,5518,2423,-3426,still
54284,880,115,-507,-1,0,0,5518,2423,-3426,still
54285,880,115,-507,-1,0,0,5518,2423,-3426,still
54286,880,115,-507,-1,1,0,5518,2423,-3426,still
54287,879,115,-507,-1,1,0,5518,2423,-3426,still
54288,879,115,-507,-1,1,0,5518,2423,-3426,still
54289,879,115,-507,-1,1,0,5518,2423,-3426,still
54290,879,116,-508,-1,1,0,5518,2423,-3426,still
54291,879,117,-508,-1,1,0,5518,2423,-3426,still
54292,879,117,-507,-1,1,0,5518,2423,-3426,still
54293,879,117,-507,-1,1,0,5377,2565,-3289,still
54294,880,117,-506,-1,1,0,5377,2565,-3289,still
54295,880,117,-506,-1,1,0,5377,2565,-3289,still
54296,880,117,-506,-1,1,0,5377,2565,-3289,still
54297,880,117,-506,-1,1,0,5377,2565,-3289,still
54298,880,117,-506,-1,1,0,5377,2565,-3289,still
54299,880,117,-505,-1,1,0,5377,2565,-3289,still
54300,879,117,-506,-1,1,0,5377,2565,-3289,still
54301,879,117,-506,-1,1,0,5377,2565,-3289,still
54302,879,117,-505,-1,1,0,5377,2565,-3289,still
54303,879,117,-505,-1,1,0,5377,2565,-3289,still
54304,879,116,-505,-1,1,0,5359,2406,-3443,still
54305,879,116,-506,-1,1,0,5359,2406,-3443,still
54306,879,117,-506,-1,1,0,5359,2406,-3443,still
54307,880,117,-505,-1,1,0,5359,2406,-3443,still
54308,880,117,-506,-1,1,0,5359,2406,-3443,still
54309,880,117,-506,-1,1,1,5359,2406,-3443,still
54310,880,117,-506,-1,1,1,5359,2406,-3443,still
54311,880,117,-506,-1,2,1,5359,2406,-3443,still
54312,880,117,-506,-1,2,1,5359,2406,-3443,still
54313,880,117,-506,-1,2,1,5359,2406,-3443,still
54314,879,117,-507,-1,2,1,5359,2406,-3443,still
54315,879,117,-506,-1,2,1,5254,2512,-3307,still
54316,880,118,-506,-1,2,1,5254,2512,-3307,still
54317,880,118,-506,-1,2,1,5254,2512,-3307,still
54318,880,118,-505,-1,2,1,5254,2512,-3307,still
54319,881,118,-505,-1,2,1,5254,2512,-3307,still
54320,881,118,-505,-1,2,1,5254,2512,-3307,still
54321,880,118,-505,-1,2,1,5254,2512,-3307,still
54322,880,118,-505,-1,2,1,5254,2512,-3307,still
54323,880,118,-505,-1,2,1,5254,2512,-3307,still
54324,880,118,-505,-1,2,1,5254,2512,-3307,still
54325,880,117,-505,-1,2,1,5254,2512,-3307,still
54326,880,117,-505,-1,2,1,5254,2512,-3307,still
54327,880,117,-505,-1,1,1,5254,2512,-3307,still
54328,880,117,-504,-1,1,1,5254,2512,-3307,still
54329,880,117,-504,-1,1,2,5254,2512,-3307,still
54330,880,117,-503,-1,1,2,5254,2512,-3307,still
54331,880,117,-503,-1,1,2,5254,2512,-3307,still
54332,880,118,-503,-1,1,2,5254,2512,-3307,still
54333,880,118,-504,-1,1,2,5254,2512,-3307,still
54334,880,118,-504,-1,1,2,5254,2512,-3307,still
54335,880,117,-504,-1,2,2,5254,2512,-3307,still
54336,880,117,-504,-1,2,1,5254,2512,-3307,still
54337,880,117,-504,-1,2,1,5254,2512,-3307,still
54338,880,117,-504,-1,2,1,5254,2512,-3307,still
54339,880,117,-503,-1,2,1,5254,2512,-3307,still
54340,880,117,-503,-1,2,1,5254,2512,-3307,still
54341,880,116,-503,-1,2,1,5254,2512,-3307,still
54342,880,116,-504,-1,2,1,5254,2512,-3307,still
54343,881,116,-504,-1,2,1,5254,2512,-3307,still
54344,881,116,-504,-1,2,1,5254,2512,-3307,still
54345,881,116,-504,-1,2,1,5254,2512,-3307,still
54346,881,116,-503,-1,2,1,5254,2512,-3307,still
54347,881,116,-502,-1,2,1,5254,2512,-3307,still
54348,881,116,-503,-1,2,1,5254,2512,-3307,still
54349,881,116,-503,-1,2,1,5377,2459,-3324,still
54350,882,116,-503,-1,2,1,5377,2459,-3324,still
54351,881,116,-503,-1,2,1,5377,2459,-3324,still
54352,881,116,-503,-1,1,1,5377,2459,-3324,still
54353,882,116,-503,-1,1,1,5377,2459,-3324,still
54354,882,116,-503,-1,1,1,5377,2459,-3324,still
54355,882,116,-504,-1,2,0,5377,2459,-3324,still
54356,882,116,-504,-1,2,0,5377,2459,-3324,still
54357,883,116,-503,-1,1,0,5377,2459,-3324,still
54358,883,116,-503,-1,1,0,5377,2459,-3324,still
54359,882,116,-503,-1,1,0,5377,2459,-3324,still
54360,882,116,-503,-1,1,0,5324,2582,-3409,still
54361,882,116,-502,-1,1,0,5324,2582,-3409,still
54362,881,116,-502,-1,1,0,5324,2582,-3409,still
54363,881,116,-503,-1,1,0,5324,2582,-3409,still
54364,881,116,-503,-1,1,0,5324,2582,-3409,still
54365,882,115,-503,-1,1,0,5324,2582,-3409,still
54366,882,115,-503,-1,1,0,5324,2582,-3409,still
54367,882,115,-504,-1,1,0,5324,2582,-3409,still
54368,882,116,-503,-1,1,0,5324,2582,-3409,still
54369,882,116,-503,-1,1,0,5324,2582,-3409,still
54370,882,116,-503,-1,1,0,5324,2582,-3409,still
54371,881,116,-503,-1,1,-1,5306,2459,-3324,still
54372,881,116,-503,-1,0,-1,5306,2459,-3324,still
54373,881,116,-504,-1,0,-1,5306,2459,-3324,still
54374,881,116,-503,-1,0,-1,5306,2459,-3324,still
54375,881,116,-503,-1,0,-1,5306,2459,-3324,still
54376,881,116,-503,-1,0,-1,5306,2459,-3324,still
54377,882,116,-504,-1,0,-1,5306,2459,-3324,still
54378,882,116,-503,-1,0,-1,5306,2459,-3324,still
54379,882,116,-504,-1,0,-1,5306,2459,-3324,still
54380,883,116,-504,0,0,-1,5306,2459,-3324,still
54381,883,117,-503,0,0,-1,5306,2459,-3324,still
54382,884,117,-503,0,0,-1,5412,2565,-3426,still
54383,884,117,-503,0,0,-1,5412,2565,-3426,still
54384,885,118,-503,0,0,-1,5412,2565,-3426,still
54385,885,118,-503,0,0,-1,5412,2565,-3426,still
54386,885,118,-503,0,0,-1,5412,2565,-3426,still
54387,886,118,-503,0,0,-1,5412,2565,-3426,still
54388,886,118,-502,0,0,-1,5412,2565,-3426,still
54389,885,118,-501,0,0,-1,5412,2565,-3426,still
54390,885,118,-501,0,0,-1,5412,2565,-3426,still
54391,885,118,-500,0,0,-1,5412,2565,-3426,still
54392,886,118,-500,0,0,-1,5412,2565,-3426,still
54393,886,117,-500,0,0,-1,5430,2335,-3426,still
54394,885,117,-500,0,-1,-1,5430,2335,-3307,still
54395,885,117,-500,0,-1,-1,5430,2335,-3307,still
54396,884,116,-500,0,-1,-1,5430,2335,-3307,still
54397,884,116,-501,0,-1,-1,5430,2335,-3307,still
54398,883,117,-501,0,-1,-1,5430,2335,-3307,still
54399,882,117,-502,0,-1,-1,5430,2335,-3307,still
54400,881,117,-502,0,-1,-1,5430,2335,-3307,still
54401,881,117,-502,0,-1,-1,5430,2335,-3307,still
54402,880,117,-503,0,-1,-1,5430,2335,-3307,still
54403,879,117,-504,-1,-1,-1,5430,2335,-3307,still
54404,879,117,-503,-1,-1,-1,5412,2335,-3307,still
54405,878,118,-503,0,-1,-1,5412,2494,-3324,still
54406,878,118,-503,0,-1,-1,5412,2494,-3324,still
54407,877,118,-503,0,-1,-1,5412,2494,-3324,still
54408,877,118,-503,0,-1,-1,5412,2494,-3324,still
54409,877,119,-503,0,0,-1,5412,2494,-3324,still
54410,876,119,-504,0,0,-1,5412,2494,-3324,still
54411,877,119,-505,0,0,-1,5412,2494,-3324,still
54412,877,119,-505,0,0,-1,5412,2494,-3324,still
54413,877,119,-505,0,0,-1,5412,2494,-3324,still
54414,878,118,-505,0,0,-1,5412,2494,-3324,still
54415,878,118,-505,0,0,-1,5412,2494,-3324,still
54416,878,118,-505,0,0,-1,5395,2512,-3545,still
54417,878,117,-505,0,0,-1,5395,2512,-3545,still
54418,878,117,-505,0,0,0,5395,2512,-3545,still
54419,878,117,-505,0,0,0,5395,2512,-3545,still
54420,879,117,-506,0,0,0,5395,2512,-3545,still
54421,880,117,-506,-1,0,0,5395,2512,-3545,still
54422,880,118,-506,-1,0,0,5395,2512,-3545,still
54423,881,118,-506,-1,0,0,5395,2512,-3545,still
54424,881,118,-507,-1,0,0,5395,2512,-3545,still
54425,881,118,-506,-1,0,0,5395,2512,-3545,still
54426,881,118,-506,-1,0,0,5395,2512,-3545,still
54427,881,118,-506,0,0,0,5377,2423,-3358,still
54428,881,118,-506,0,0,0,5377,2423,-3358,still
54429,882,118,-505,-1,0,0,5377,2423,-3358,still
54430,882,118,-506,-1,0,0,5377,2423,-3358,still
54431,882,119,-506,-1,0,0,5377,2423,-3358,still
54432,882,118,-506,-1,0,0,5377,2423,-3358,still
54433,882,118,-506,-1,0,0,5377,2423,-3358,still
54434,882,118,-506,-1,0,0,5377,2423,-3358,still
54435,882,118,-506,-1,0,0,5377,2423,-3358,still
54436,882,118,-506,-1,0,0,5377,2423,-3358,still
54437,881,117,-506,-1,0,0,5377,2423,-3358,still
54438,881,117,-507,-1,0,0,5430,2547,-3511,still
54439,882,117,-507,-1,0,0,5430,2547,-3511,still
54440,882,117,-507,-1,0,0,5430,2547,-3511,still
54441,882,116,-507,-1,0,0,5430,2547,-3511,still
54442,882,116,-507,-1,0,0,5430,2547,-3511,still
54443,882,116,-507,-1,0,0,5430,2547,-3511,still
54444,882,116,-507,-1,0,0,5430,2547,-3511,still
54445,882,116,-507,-1,0,0,5430,2547,-3511,still
54446,881,116,-506,-1,0,0,5430,2547,-3511,still
54447,881,116,-506,-1,0,0,5430,2547,-3511,still
54448,881,116,-506,-1,1,0,5430,2547,-3511,still
54449,881,116,-506,-1,1,0,5342,2529,-3324,still
54450,881,116,-506,-1,1,0,5342,2529,-3324,still
54451,881,115,-506,-1,1,0,5342,2529,-3324,still
54452,880,115,-506,-1,1,0,5342,2529,-3324,still
54453,880,115,-505,-1,1,0,5342,2529,-3324,still
54454,880,115,-504,-1,1,0,5342,2529,-3324,still
54455,880,115,-504,-1,1,0,5342,2529,-3324,still
54456,880,114,-503,-1,1,0,5342,2529,-3324,still
54457,880,114,-503,-1,1,0,5342,2529,-3324,still
54458,880,114,-503,-1,1,0,5342,2529,-3324,still
54459,880,114,-503,-1,1,0,5342,2529,-3324,still
54460,880,114,-503,-1,1,0,5306,2423,-3562,still
54461,880,114,-503,-1,1,0,5306,2423,-3562,still
54462,880,114,-503,0,1,0,5306,2423,-3562,still
54463,880,114,-503,0,1,0,5306,2423,-3562,still
54464,880,115,-503,-1,1,0,5306,2423,-3562,still
54465,880,115,-503,0,1,0,5306,2423,-3562,still
54466,880,115,-503,0,1,0,5306,2423,-3562,still
54467,880,115,-503,0,1,0,5306,2423,-3562,still
54468,880,115,-502,0,1,0,5306,2423,-3562,still
54469,881,115,-502,-1,1,0,5306,2423,-3562,still
54470,881,115,-502,-1,1,0,5306,2423,-3562,still
54471,882,114,-502,0,1,0,5377,2494,-3392,still
54472,883,115,-502,0,0,0,5377,2494,-3392,still
54473,883,115,-502,0,0,0,5377,2494,-3392,still
54474,883,115,-502,0,0,0,5377,2494,-3392,still
54475,883,115,-502,0,0,0,5377,2494,-3392,still
54476,883,115,-502,0,0,0,5377,2494,-3392,still
54477,883,115,-502,0,0,0,5377,2494,-3392,still
54478,883,116,-502,0,0,0,5377,2494,-3392,still
54479,883,116,-502,0,0,0,5377,2494,-3392,still
54480,883,117,-502,0,0,0,5377,2494,-3392,still
54481,883,117,-503,0,0,0,5377,2494,-3392,still
54482,883,116,-504,0,0,0,5165,2388,-3358,still
54483,883,116,-504,0,0,0,5165,2388,-3358,still
54484,883,116,-504,0,0,0,5165,2388,-3358,still
54485,883,116,-504,0,0,-1,5165,2388,-3358,still
54486,882,116,-504,0,0,-1,5165,2388,-3358,still
54487,881,116,-504,0,0,-1,5165,2388,-3358,still
54488,881,116,-504,0,0,-1,5165,2388,-3358,still
54489,881,116,-504,0,0,-1,5165,2388,-3358,still
54490,881,116,-504,0,0,-1,5165,2388,-3358,still
54491,880,116,-504,0,0,-1,5165,2388,-3358,still
54492,880,116,-504,0,0,-1,5165,2388,-3358,still
54493,880,116,-505,0,0,-1,5165,2636,-3494,still
54494,880,117,-505,0,0,-1,5165,2636,-3494,still
54495,880,117,-504,0,0,-1,5165,2636,-3494,still
54496,880,116,-504,0,0,-1,5165,2636,-3494,still
54497,880,116,-504,0,0,-1,5165,2636,-3494,still
54498,880,116,-504,0,0,-1,5165,2636,-3494,still
54499,880,116,-504,0,0,-1,5165,2636,-3494,still
54500,879,117,-504,0,0,-1,5165,2636,-3494,still
54501,879,117,-504,0,0,-1,5165,2636,-3494,still
54502,879,116,-505,0,0,-1,5165,2636,-3494,still
54503,879,116,-505,0,0,-1,5165,2636,-3494,still
54504,880,116,-505,0,0,-1,5165,2636,-3494,still
54505,880,117,-505,0,0,0,5165,2636,-3494,still
54506,880,117,-505,0,0,0,5165,2636,-3494,still
54507,880,117,-505,0,0,0,5165,2636,-3494,still
54508,880,117,-505,0,0,0,5165,2636,-3494,still
54509,880,117,-505,0,0,0,5165,2636,-3494,still
54510,880,118,-505,0,0,0,5165,2636,-3494,still
54511,880,118,-506,0,0,0,5165,2636,-3494,still
54512,880,118,-505,0,0,0,5165,2636,-3494,still
